Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2007","2007","kg/ha","681.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2008","2008","kg/ha","646.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2009","2009","kg/ha","1111.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2010","2010","kg/ha","975.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2011","2011","kg/ha","805","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2012","2012","kg/ha","704.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2013","2013","kg/ha","948.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2014","2014","kg/ha","1042","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2015","2015","kg/ha","752.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2016","2016","kg/ha","1098.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2017","2017","kg/ha","691","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2018","2018","kg/ha","840.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2019","2019","kg/ha","791.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2020","2020","kg/ha","1002.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2021","2021","kg/ha","526.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2022","2022","kg/ha","620.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01442","Mustard seed","2023","2023","kg/ha","702.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1961","1961","kg/ha","1517.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1962","1962","kg/ha","1622.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1963","1963","kg/ha","1625.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1964","1964","kg/ha","1547.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1965","1965","kg/ha","1800.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1966","1966","kg/ha","1611.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1967","1967","kg/ha","1767.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1968","1968","kg/ha","1925.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1969","1969","kg/ha","1927.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1970","1970","kg/ha","1765.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1971","1971","kg/ha","2005.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1972","1972","kg/ha","1847.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1973","1973","kg/ha","1716.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1974","1974","kg/ha","1708.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1975","1975","kg/ha","1757.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1976","1976","kg/ha","1638","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1977","1977","kg/ha","2002.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1978","1978","kg/ha","1875.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1979","1979","kg/ha","1951.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1980","1980","kg/ha","1900.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1981","1981","kg/ha","1942.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1982","1982","kg/ha","2072.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1983","1983","kg/ha","1886","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1984","1984","kg/ha","2081.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1985","1985","kg/ha","2282.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1986","1986","kg/ha","2018.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1987","1987","kg/ha","1946","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1988","1988","kg/ha","1411.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1989","1989","kg/ha","1947.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1990","1990","kg/ha","2156.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1991","1991","kg/ha","1816.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1992","1992","kg/ha","2347.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1993","1993","kg/ha","1949.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1994","1994","kg/ha","2047.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1995","1995","kg/ha","1957.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1996","1996","kg/ha","2070.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1997","1997","kg/ha","2132.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1998","1998","kg/ha","2160.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","1999","1999","kg/ha","2136.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","2000","2000","kg/ha","2301.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","2001","2001","kg/ha","2207.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","2002","2002","kg/ha","2021.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","2003","2003","kg/ha","2332.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","2004","2004","kg/ha","2322.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","2005","2005","kg/ha","2259.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0117","Oats","2006","2006","kg/ha","2144.7","A","Official figure",""
